14084,39,8861,AZ.07/10,AZ.07/10,90,36,1,1,95413,0
14084,39,8861,AZ.07/12,AZ.07/12,90,36,1,1,95414,0
14084,39,8861,AZ.07/16,AZ.07/16,90,36,1,1,95416,0
14084,39,8861,AZ.07/18,AZ.07/18,90,36,1,1,95417,0
14084,39,8861,AZ.07/20,AZ.07/20,90,36,1,1,95418,0
14084,39,8861,AZ.07/26,AZ.07/26,90,36,1,1,95421,0
14084,39,8861,AZ.07/28,AZ.07/28,90,36,1,1,95422,0
14084,39,8861,AZ.07/30,AZ.07/30,90,36,1,1,95423,0
14084,39,8861,AZ.07/32,AZ.07/32,90,36,1,1,95424,0
14084,39,8861,AZ.07/36,AZ.07/36,90,36,1,1,95426,0
14084,39,8861,AZ.07/38,AZ.07/38,90,36,1,1,95427,0
14084,39,8861,AZ.07/50,AZ.07/50,90,36,1,1,95433,0
14084,39,8861,AZ.07/52,AZ.07/52,90,36,1,1,95434,0
14084,39,8861,AZ.07/56,AZ.07/56,90,36,1,1,95436,0
14084,39,8861,AZ.07/58,AZ.07/58,90,36,1,1,95437,0
14084,39,8866,AZ.07/02,AZ.07/02,90,36,1,1,95438,80
14084,39,8866,AZ.07/60,AZ.07/60,90,36,1,1,95439,80
14084,39,8866,AZ.07/01,AZ.07/01,90,36,1,1,95440,80
14084,39,8866,AZ.07/37,AZ.07/37,90,36,1,1,95441,60
14084,39,8861,AZ.07/03,AZ.07/03,90,36,1,1,95442,0
14084,39,8861,AZ.07/05,AZ.07/05,90,36,1,1,95443,0
14084,39,8861,AZ.07/07,AZ.07/07,90,36,1,1,95444,0
14084,39,8861,AZ.07/09,AZ.07/09,90,36,1,1,95445,0
14084,39,8861,AZ.07/11,AZ.07/11,90,36,1,1,95446,0
14084,39,8861,AZ.07/15,AZ.07/15,90,36,1,1,95448,0
14084,39,8861,AZ.07/17,AZ.07/17,90,36,1,1,95449,0
14084,39,8861,AZ.07/19,AZ.07/19,90,36,1,1,95450,0
14084,39,8861,AZ.07/21,AZ.07/21,90,36,1,1,95451,0
14084,39,8861,AZ.07/23,AZ.07/23,90,36,1,1,95452,0
14084,39,8861,AZ.07/25,AZ.07/25,90,36,1,1,95453,0
14084,39,8861,AZ.07/27,AZ.07/27,90,36,1,1,95454,0
14084,39,8861,AZ.07/29,AZ.07/29,90,36,1,1,95455,0
14084,39,8861,AZ.07/33,AZ.07/33,90,36,1,1,95457,0
14084,39,8861,AZ.07/35,AZ.07/35,90,36,1,1,95458,0
14085,39,8866,AZ.05/02,AZ.05/02,90,36,1,1,95460,80
14085,39,8866,AZ.05/56,AZ.05/56,90,36,1,1,95461,60
14085,39,8861,AZ.05/06,AZ.05/06,90,36,1,1,95479,0
14085,39,8861,AZ.05/08,AZ.05/08,90,36,1,1,95480,0
14085,39,8861,AZ.05/03,AZ.05/03,90,36,1,1,95499,0
14085,39,8861,AZ.05/05,AZ.05/05,90,36,1,1,95500,0
14085,39,8861,AZ.05/11,AZ.05/11,90,36,1,1,95503,0
14085,39,8861,AZ.05/15,AZ.05/15,90,36,1,1,95505,0
14085,39,8861,AZ.05/17,AZ.05/17,90,36,1,1,95506,0
14085,39,8861,AZ.05/19,AZ.05/19,90,36,1,1,95507,0
14085,39,8861,AZ.05/21,AZ.05/21,90,36,1,1,95508,0
14085,39,8861,AZ.05/23,AZ.05/23,90,36,1,1,95509,0
14085,39,8861,AZ.05/25,AZ.05/25,90,36,1,1,95510,0
14085,39,8861,AZ.05/27,AZ.05/27,90,36,1,1,95511,0
14085,39,8861,AZ.05/29,AZ.05/29,90,36,1,1,95512,0
14085,39,8861,AZ.05/33,AZ.05/33,90,36,1,1,95514,0
14085,39,8861,AZ.05/35,AZ.05/35,90,36,1,1,95515,0
14085,39,8861,AZ.05/37,AZ.05/37,90,36,1,1,95516,0
14085,39,8861,AZ.05/39,AZ.05/39,90,36,1,1,95517,0
14085,39,8866,AZ.05/51,AZ.05/51,90,36,1,1,95521,80
14086,39,8867,AZ.03/01,AZ.03/01,105,36,1,1,95522,42
14086,39,8867,AZ.03/37,AZ.03/37,105,36,1,1,95523,44
14086,39,8862,AZ.03/03,AZ.03/03,105,36,1,1,95524,0
14086,39,8862,AZ.03/05,AZ.03/05,105,36,1,1,95525,0
14086,39,8862,AZ.03/27,AZ.03/27,105,36,1,1,95536,0
