no_voucher,dpp,ppn,pph
118/SBM/RMH/16.03,23859965,2385996,954399
068/RMH/17.08 VOUCHE,37697727,3769773,753955
035/SBM/RMH/17.08,37697727,3769773,753955
102/SPK/EST/18.02,14151041,0,566042
115/SBM/ME/18.01,4363636,436364,87273
122/SBM/PRS/18.01,7350000,0,183750
123/SPK/FP/18.01,3750000,0,93750
053/SPK/FP/18.02,2782385,0,111295
053/SPK/FP/18.02,2782385,0,111295
053/SPK/FP/18.02,2782385,0,111295
197/SPK/EST/17.06,110500000,11050000,2210000
046/SBM/RMH/18.03,186896510,18689651,3737930
030/SBM/RMH/18.03,83911655,8391166,1678233
085/SBM/PRS/18.03,102945455,10294545,2058909
184/SBM/RMH/17.04,30959686,3095969,619194
198/SBM/RMH/17.02,114002903,11400290,2280058
014/SBM/RMH/18.03,114593658,11459366,2291873
191/SBM/RMH/17.04,33045054,3304505,660901
121/SBM/PRS/18.01,12000000,0,480000
011/SBM/TMN/18.04,4665600,466560,186624
015/SPK/FP/18.06,10095000,1009500,403800
196/SPK/EST/17.06,107243296,10724330,4289732
002/SBM/RMH/18.04,30653565,3065356,613071
002/SBM/RMH/18.04,30653565,3065356,613071
094/SBM/PRS/18.02,66363200,6636320,1990896
110/SPK/EST/18.01,7400000,0,296000
019/SPK/EST/.04,14113000,0,564520
019/SPK/EST/.04,14113000,0,564520
020/SPK/EST/18.4,14956000,1495600,299120
020/SPK/EST/18.4,14956000,1495600,299120
021/SPK/EST/18.04,16566000,1656600,331320
021/SPK/EST/18.04,16566000,1656600,331320
189/SBM/RMH/17.04,105715774,10571577,2114315
119/SBM/RMH/18.01,79233675,7923368,1584674
074/SBM/RMH/18.02,158434161,15843416,3168683
099/SBM/KSL/18.01,29610000,0,1776600
132/SPK/EST/18.01,5500000,0,220000
136/SPK/EST/18.01,13272993,0,331825
129/SPK/EST/18.01,15405374,0,385134
071/SPK/EST/18.02,15500000,1550000,620000
022/SBM/ME/18.01,35150000,3515000,703000
022/SBM/ME/18.01,35150000,3515000,703000
022/SBM/ME/18.01,35150000,3515000,703000
022/SBM/ME/18.01,35150000,3515000,703000
022/SBM/ME/18.01,35150000,3515000,703000
022/SBM/ME/18.01,35150000,3515000,703000
114/SBM/ME/18.01,90280000,9028000,1805600
114/SBM/ME/18.01,90280000,9028000,1805600
132/SBM/TMN/17.02,9421364,942136,376855
004/SPK/EST/18.02,1104928,0,33148
109/SBM/KSL/18.01,52000000,5200000,0
109/SBM/KSL/18.01,52000000,5200000,0
109/SBM/KSL/18.01,52000000,5200000,0
078/SPK/FP/18.03,18000000,1800000,360000
111/SBM/KSL/18.01,7500000,0,450000
011/SBM/TMN/18.05,4665600,466560,186624
140/SPK/EST/18.01,107243296,10724330,4289732
081/SBM/KSL/18.01,31450000,3145000,629000
041/SBM/RMH/18.05,160744146,16074415,3214883
008/SBM/RMH/18.04,182371500,18237150,3647430
007/SBM/RMH/18.04,64595608,6459561,1291912
141/SBM/ME/18.01,180000000,18000000,3600000
193/SPK/FP/17.05,1347500,134750,26950
043/SPK/GLG/18.05,76363636,7636364,1527273
121/SPK/EST/17.11,23400000,2340000,468000
134/SPK/EST/18.01,6161538,0,154038
145/SPK/FP/18.01,29382123,0,734553
075/SPK/EST/18.01,19000000,0,475000
075/SPK/EST/18.01,19000000,0,475000
139/SPK/EST/18.01,110500000,11050000,2210000
085/SBM/PRS/18.04,212312909,21231291,4246258
085/SBM/PRS/18.04,212312909,21231291,4246258
085/SBM/PRS/18.04,212312909,21231291,4246258
085/SBM/PRS/18.04,212312909,21231291,4246258
085/SBM/PRS/18.04,212312909,21231291,4246258
019/SPK/EST/.05,15297000,0,305940
019/SPK/EST/.05,15297000,0,305940
021/SPK/EST/18.05,16819000,1681900,336380
021/SPK/EST/18.05,16819000,1681900,336380
020/SPK/EST/18.5,15723000,1572300,314460
020/SPK/EST/18.5,15723000,1572300,314460
094/SBM/PRS/18.03,74344720,7434472,2230342
104/SPK/18.02,16585786,0,414645
104/SPK/18.02,16585786,0,414645
104/SPK/18.02,16585786,0,414645
064/SBM/KSL/18.01,25500000,2550000,510000
130/SBM/ME//18.01,7484000,748400,299360
095/SPK/EST/18.01,246875550,24687555,4937511
095/SPK/EST/18.01,246875550,24687555,4937511
080/SBM/ME/18.02,10473500,1047350,209470
175/SBM/ME/17.03,1051450,105145,21029
137/SBM/TMN/18.01,4420000,442000,88400
136/SPK/EST/18.02,14747770,0,368694
129/SPK/EST/18.02,17117082,0,427927
143/SPK/EST/18.01,5128205,0,128205
147/SBM/RMH/18.01,118500000,11850000,4740000
124/SPK/FP/18.01,6750000,0,202500
144/SBM/RMH/16.11,26096728,2609673,782902
144/SBM/RMH/16.11,26096728,2609673,782902
144/SBM/RMH/16.11,26096728,2609673,782902
003/SBM/RMH/17.08,7845000,784500,235350
138/SBM/RMH/16.11,40374835,4037483,1211245
138/SBM/RMH/16.11,40374835,4037483,1211245
138/SBM/RMH/16.11,40374835,4037483,1211245
216/SBM/RMH/16.08,14426388,1442639,432792
216/SBM/RMH/16.08,14426388,1442639,432792
216/SBM/RMH/16.08,14426388,1442639,432792
215/SBM/RMH/16.08,8620848,862085,258625
215/SBM/RMH/16.08,8620848,862085,258625
175/SBM/RMH/16.09,18706310,1870631,561189
175/SBM/RMH/16.09,18706310,1870631,561189
175/SBM/RMH/16.09,18706310,1870631,561189
175/SBM/RMH/16.09,18706310,1870631,561189
147/SBM/RMH/16.12,47376425,4737643,1421293
147/SBM/RMH/16.12,47376425,4737643,1421293
147/SBM/RMH/16.12,47376425,4737643,1421293
147/SBM/RMH/16.12,47376425,4737643,1421293
147/SBM/RMH/16.12,47376425,4737643,1421293
147/SBM/RMH/16.12,47376425,4737643,1421293
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
182/SPK/EST/17.05,31200000,0,780000
086/SBM/ME/18.01,68400000,6840000,1368000
086/SBM/ME/18.01,68400000,6840000,1368000
046/SBM/RMH/16.08,23934210,2393421,478684
062/SBM/RMH/16.10,52529493,5252949,1050590
062/SBM/RMH/16.10,52529493,5252949,1050590
176/SBM/1/RMH/16.07,23934210,2393421,478684
148/SBM/RMH/18.01,191395710,19139571,3827914
030/SBM/RMH/18.04,51945310,5194531,1038906
193/SPK/FP/17.06,1347500,134750,26950
078/SPK/FP/18.04,18000000,1800000,360000
093/SBM/KSL/17.01,18181818,0,1090909
128/SBM/RMH/18.01,55886610,5588661,1117732
125/SBM/RMH/18.01,126641749,12664175,2532835
152/SBM/RMH/18.01,237000000,23700000,4740000
118/SPK/EST/18.02,34966600,0,874165
118/SPK/EST/18.02,34966600,0,874165
118/SPK/EST/18.02,34966600,0,874165
146/SBM/PRS/18.01,493566136,49356614,9871323
093/SBM/RMH/18.01,44387977,4438798,887760
127/SBM/RMH/18.01,42213916,4221392,844278
119/SBM/RMH/18.02,97254054,9725405,1945081
126/SBM/RMH/18.01,82162500,8216250,1643250
176/SBM/RMH/17.05,224708204,22470820,4494164
107/SBM/RMH/18.01,84567376,8456738,1691348
021/SPK/EST/18.06,17627000,1762700,352540
021/SPK/EST/18.06,17627000,1762700,352540
113/SPK/EST/17.01,304000000,30400000,9120000
113/SPK/EST/17.01,304000000,30400000,9120000
145/SPK/FP/18.02,29382123,0,734553
134/SPK/EST/18.02,9242308,0,231058
VOUCHER 18-0007,76646000,7664600,1532920
VOUCHER 18-0007,76646000,7664600,1532920
121/SPK/EST/17.12,23400000,2340000,468000
043/SPK/GLG/18.06,76363636,7636364,1527273
139/SPK/EST/18.02,110500000,11050000,2210000
011/SBM/TMN/18.06,4665600,466560,186624
140/SPK/EST/18.02,107243296,10724330,2144866
019/SPK/EST/.06,15374000,0,307480
019/SPK/EST/.06,15374000,0,307480
177/SBM/RMH/17.05,45611738,4561174,912235
177/SBM/RMH/17.05,45611738,4561174,912235
177/SBM/RMH/17.05,45611738,4561174,912235
177/SBM/RMH/17.05,45611738,4561174,912235
177/SBM/RMH/17.05,45611738,4561174,912235
045/SPK/EST/17.02,3800000,380000,152000
147/SPK/EST/17.02,1541697,154170,61668
146/SPK/EST/17.02,545624,54562,21825
162/SPK/EST/17.02,454000,45400,18160
081/SPK/EST/17.02,1494923,149492,59797
149/SPK/EST/17.02,1912679,191268,76507
020/SPK/EST/18.6,15491000,1549100,309820
020/SPK/EST/18.6,15491000,1549100,309820
166/SPK/FP/18.01,20190000,2019000,807600
166/SPK/FP/18.01,20190000,2019000,807600
154/SPK/EST/18.01,6750000,0,270000
155/SPK/EST/18.01,10384615,0,311538
082/SBM/ME/18.02,17291500,1729150,345830
082/SBM/ME/18.02,17291500,1729150,345830
178/SBM/RMH/17.04,189848911,18984891,7593956
144/SPK/EST/18.01,11400000,1140000,456000
067/PRS/EST/18.02,1650000,165000,66000
079/SBM/RMH/18.02,160310750,16031075,6412430
095/SPK/EST/18.02,579624450,57962445,11592489
095/SPK/EST/18.02,579624450,57962445,11592489
095/SPK/EST/18.02,579624450,57962445,11592489
095/SPK/EST/18.02,579624450,57962445,11592489
169/SBM/RMH/16.10,20177169,2017717,403543
169/SBM/RMH/16.10,20177169,2017717,403543
169/SBM/RMH/16.10,20177169,2017717,403543
074/SBM/RMH/18.03,113010204,11301020,2260204
135/SPK/EST/18.01,8100000,810000,162000
135/SPK/EST/18.01,8100000,810000,162000
135/SPK/EST/18.01,8100000,810000,162000
165/SPK/EST/18.01,9500000,0,237500
157/SPK/EST/18.01,8717900,0,217948
096/SPK/EST/18.01,31909091,3190909,1276364
096/SPK/EST/18.01,31909091,3190909,1276364
096/SPK/EST/18.01,31909091,3190909,1276364
153/SBM/ME/18.01,29277934,2927793,585559
146/SBM/PRS/18.02,288226171,28822617,8646785
156/SBM/MKT/18.01,3589744,0,71795
169/SPK/EST/18.01,15014750,0,375369
169/SPK/EST/18.01,15014750,0,375369
154/SPK/EST/18.02,7500000,0,300000
155/SPK/EST/18.02,11538462,0,288462
165/SPK/EST/18.02,14250000,0,356250
145/SPK/FP/18.03,34279144,0,856979
193/SPK/FP/17.07,1347500,134750,26950
170/SPK/EST/18.01,2500000,0,62500
149/SBM/ME/18.01,319200000,31920000,6384000
128/SBM/RMH/18.02,51430584,5143058,1028612
008/SBM/RMH/18.05,99366200,9936620,1987324
152/SBM/RMH/18.02,152209300,15220930,3044186
125/SBM/RMH/18.02,64811026,6481103,1296221
190/SBM/RMH/17.04,276349395,27634940,5526988
029/SBM/RMH/18.04,38554800,3855480,771096
029/SBM/RMH/18.04,38554800,3855480,771096
047/SBM/RMH/18.02,243657518,24365752,4873150
150/SBM/RMH/18.01,52590000,5259000,1051800
046/SBM/RMH/18.04,178770574,17877057,3575411
119/SBM/RMH/17.06,66044000,6604400,2641760
014/SBM/RMH/18.04,255946960,25594696,5118939
031/SBM/18.2,43258007,4325801,865160
127/SBM/RMH/18.02,40719544,4071954,814391
126/SBM/RMH/18.02,70928148,7092815,1418563
198/SBM/RMH/17.03,102878128,10287813,2057563
191/SBM/RMH/17.05,20666526,2066653,413331
002/SBM/RMH/18.05,5780211,578021,115604
189/SBM/RMH/17.05,82611684,8261168,1652234
120/SBM/RMH/18.02,41708424,4170842,834168
171/SPK/EST/18.01,24482291,2448229,979292
172/SPK/EST/18.01,32082291,3208229,1283292
084/SBM/ME/18.02,8500000,850000,340000
052/SBM/ME/18.03,2400000,240000,48000
065/SBM/RMH/16.10,21922200,2192220,657666
163/SBM/RMH/16.09,17857400,1785740,535722
163/SBM/RMH/16.09,17857400,1785740,535722
163/SBM/RMH/16.09,17857400,1785740,535722
163/SBM/RMH/16.09,17857400,1785740,535722
167/SPK/EST/18.01,3664948,0,109948
108/SPK/EST/18.01,28755769,0,862673
108/SPK/EST/18.01,28755769,0,862673
158/SPK/EST/18.01,10078730,0,92500
043/SPK/GLG/18.07,76363636,7636364,1527273
077/SPK/EST/18.01,18525000,0,463125
179/SPK/EST/18.01,21221649,0,636649
179/SPK/EST/18.01,21221649,0,636649
041/SBM/RMH/18.06,155222400,15522240,3104448
013/SBM/RMH/18.04,89608750,8960875,1792175
068/RMH/17.09 VOUCHE,23809091,2380909,476182
035/SBM/RMH/17.09,23809090,2380909,476182
007/SBM/RMH/18.05,81408161,8140816,1628163
153/SBM/RMH/17.04,67498364,6749836,1349967
153/SBM/RMH/17.04,67498364,6749836,1349967
153/SBM/RMH/17.04,67498364,6749836,1349967
119/SBM/RMH/18.03,62877203,6287720,1257544
139/SPK/EST/18.03,110500000,11050000,2210000
151/SBM/KSL/18.01,16000000,1600000,640000
173/SPK/EST/18.01,2500000,0,75000
166/SPK/FP/18.02,10095000,1009500,403800
140/SPK/EST/18.03,107243296,10724330,4289732
174/SBM/TMN/18.01,4665600,466560,186624
180/SPK/EST/18.01,14885000,1488500,297700
180/SPK/EST/18.01,14885000,1488500,297700
185/SPK/EST/18.01,14250000,0,285000
185/SPK/EST/18.01,14250000,0,285000
160/SBM/KSL/18.01,14500000,1450000,580000
186/SPK/EST/18.01,17433000,1743300,348660
186/SPK/EST/18.01,17433000,1743300,348660
149/SBM/ME/18.02,532095760,53209576,10641915
146/SBM/PRS/18.03,795546351,79554635,23866391
178/SBM/KSL/18.01,9300000,0,558000
060/SBM/KSL/18.03,27427554,2742755,1097102
060/SBM/KSL/18.03,27427554,2742755,1097102
060/SBM/KSL/18.03,27427554,2742755,1097102
195/SPK/EST/18.01,3943299,0,157732
074/SBM/RMH/18.04,116438002,11643800,2328760
183/SBM/ME/18.01,40630965,4063096,1625239
193/SPK/FP/17.08,1347500,134750,26950
078/SPK/FP/18.05,18000000,1800000,360000
093/SBM/RMH/18.02,51053571,5105357,1021071
133/SBM/TMN/18.01,37943677,3794368,1517747
181/SPK/EST/18.01,4300000,0,107500
208/SBM/RMH/15.11,121179239,12117924,4847170
208/SBM/RMH/15.11,121179239,12117924,4847170
208/SBM/RMH/15.11,121179239,12117924,4847170
208/SBM/RMH/15.11,121179239,12117924,4847170
208/SBM/RMH/15.11,121179239,12117924,4847170
106/SBM/ME/18.01,57722000,5772200,1731660
106/SBM/ME/18.01,57722000,5772200,1731660
106/SBM/ME/18.01,57722000,5772200,1731660
120/SBM/RMH/16.10,23219397,2321940,928776
120/SBM/RMH/16.10,23219397,2321940,928776
120/SBM/RMH/16.10,23219397,2321940,928776
120/SBM/RMH/16.10,23219397,2321940,928776
120/SBM/RMH/16.10,23219397,2321940,928776
072/SBM/RMH/16.09,22495145,2249514,899806
072/SBM/RMH/16.09,22495145,2249514,899806
072/SBM/RMH/16.09,22495145,2249514,899806
072/SBM/RMH/16.09,22495145,2249514,899806
072/SBM/RMH/16.09,22495145,2249514,899806
176/SBM/RMH/17.06,99117833,9911783,1982357
176/SBM/RMH/17.06,99117833,9911783,1982357
176/SBM/RMH/17.06,99117833,9911783,1982357
183/SBM/RMH/17.04,72710147,7271015,1454203
VOUCHER 17-168.04,86732984,8673298,1734660
148/SBM/RMH/18.02,232864781,23286478,4657296
162/SBM/ME/18.01,17955000,1795500,359100
128/SBM/RMH/18.03,60206645,6020664,1204133
152/SBM/RMH/18.03,220947200,22094720,4418944
149/SBM/ME/18.03,786806720,78680672,15736134
125/SBM/RMH/18.03,143890355,14389036,2877807
175/SPK/EST/18.01,2737000,0,68425
176/SPK/EST/18.01,21375000,0,534375
142/SPK/EST/18.01,9679487,0,241987
142/SPK/EST/18.01,9679487,0,241987
177/SPK/EST/18.01,7509231,0,187731
016/SBM/RMH/18.01,141768388,14176839,5670736
016/SBM/RMH/18.01,141768388,14176839,5670736
187/SBM/EST/18.01,773196,0,23196
187/SBM/RMH/16.06,37000187,3700019,740004
187/SBM/RMH/16.06,37000187,3700019,740004
187/SBM/RMH/16.06,37000187,3700019,740004
187/SBM/RMH/16.06,37000187,3700019,740004
187/SBM/RMH/16.06,37000187,3700019,740004
146/SBM/PRS/18.04,692391028,69239103,20771731
189/SBM/RMH/18.01,69733125,6973312,1394662
190/SBM/RMH/18.01,41816197,4181620,836324
164/SBM/ME/18.01,22603350,2260335,452067
141/SBM/ME/18.02,62820000,6282000,1256400
139/SPK/EST/18.04,110500000,11050000,2210000
196/SPK/EST/18.01,37604166,0,1504167
174/SBM/TMN/18.02,4665600,466560,186624
166/SPK/FP/18.03,10095000,1009500,403800
140/SPK/EST/18.04,107243296,10724330,4289732
197/SBM/PRS/18.01,12744845,0,509794
043/SPK/GLG/18.08,76363636,7636364,1527273
191/SBM/RMH/18.01,85109116,8510912,3404365
177/SBM/RMH/17.06,63802776,6380278,2552111
177/SBM/RMH/17.06,63802776,6380278,2552111
177/SBM/RMH/17.06,63802776,6380278,2552111
180/SPK/EST/18.02,17187000,1718700,343740
180/SPK/EST/18.02,17187000,1718700,343740
186/SPK/EST/18.02,19343000,1934300,386860
186/SPK/EST/18.02,19343000,1934300,386860
185/SPK/EST/18.02,17051000,0,341020
185/SPK/EST/18.02,17051000,0,341020
206/SBM/PRS/18.01,18814433,0,564433
206/SBM/PRS/18.01,18814433,0,564433
184/SBM/ME/18.01,17100000,1710000,342000
030/SBM/RMH/18.05,67928483,6792848,1358570
074/SBM/RMH/18.05,84195280,8419528,1683906
104/SBM/ME/17.02,24000000,2400000,960000
104/SBM/ME/17.02,24000000,2400000,960000
104/SBM/ME/17.02,24000000,2400000,960000
104/SBM/ME/17.02,24000000,2400000,960000
104/SBM/ME/17.02,24000000,2400000,960000
107/SBM/RMH/18.02,63791991,6379199,1275840
116/SBM/TMN/17.02,4303650,430365,172146
047/SBM/RMH/18.03,130570729,13057073,2611415
208/SBM/RMH/18.01,181912500,18191250,3638250
193/SPK/FP/17.09,1347500,134750,26950
226/SBM/PRS/18.01,18750000,0,750000
207/SBM/PRS/18.01,5500000,0,220000
078/SPK/FP/18.06,18000000,1800000,360000
062/SBM/RMH/16.11,53152862,5315286,1063057
062/SBM/RMH/16.11,53152862,5315286,1063057
062/SBM/RMH/16.11,53152862,5315286,1063057
062/SBM/RMH/16.11,53152862,5315286,1063057
062/SBM/RMH/16.11,53152862,5315286,1063057
062/SBM/RMH/16.11,53152862,5315286,1063057
176/SBM/1/RMH/16.08,25022740,2502274,500455
176/SBM/1/RMH/16.08,25022740,2502274,500455
176/SBM/1/RMH/16.08,25022740,2502274,500455
176/SBM/1/RMH/16.08,25022740,2502274,500455
176/SBM/1/RMH/16.08,25022740,2502274,500455
046/SBM/RMH/16.09,25022740,2502274,500455
046/SBM/RMH/16.09,25022740,2502274,500455
046/SBM/RMH/16.09,25022740,2502274,500455
046/SBM/RMH/16.09,25022740,2502274,500455
046/SBM/RMH/16.09,25022740,2502274,500455
228/SBM/PROM/MKT/18.,11600000,0,290000
138/SBM/PRS/18.01,20670080,2067008,826803
209/SBM/PRS/18.01,94400000,9440000,3776000
119/SBM/RMH/18.04,42001771,4200177,840035
210/SPK/EST/18.01,2800000,0,112000
202/SPK/EST/18.01,36910635,0,922766
202/SPK/EST/18.01,36910635,0,922766
120/SBM/RMH/18.01,41081250,4108125,821625
120/SBM/RMH/18.03,35254559,3525456,705091
126/SBM/RMH/18.03,128893791,12889379,2577876
127/SBM/RMH/18.03,28500022,2850002,570000
150/SBM/RMH/18.02,56590346,5659035,1131807
094/SBM/PRS/18.04,19236360,1923636,577091
094/SBM/PRS/18.04,19236360,1923636,577091
204/SBM/RMH/18.01,181912500,18191250,3638250
205/SBM/RMH.18,171818182,17181818,3436364
192/SBM/RMH/18.01,168545455,16854545,3370909
043/SPK/GLG/18.09,76363636,7636364,1527273
227/SBM/PRS/18.01,47979387,0,1439382
227/SBM/PRS/18.01,47979387,0,1439382
161/SBM/ME/18.01,37694546,3769455,753891
223/SPK/FP/18.01,3076923,0,92308
186/SPK/EST/18.03,18847000,1884700,376940
186/SPK/EST/18.03,18847000,1884700,376940
229/SBM/PROM/18.01,13260000,0,397800
180/SPK/EST/18.03,16190000,1619000,323800
180/SPK/EST/18.03,16190000,1619000,323800
140/SPK/EST/18.05,107243296,10724330,4289732
166/SPK/FP/18.04,10095000,1009500,403800
174/SBM/TMN/18.03,4665600,466560,186624
225/SPK/EST/18.01,6500000,0,195000
185/SPK/EST/18.03,16549000,0,330980
185/SPK/EST/18.03,16549000,0,330980
235/SPK/EST/18.01,21977300,0,879092
235/SPK/EST/18.01,21977300,0,879092
193/SPK/FP/17.10,1347500,134750,26950
VOUCHER 17-168.05,20650711,2065071,413014
VOUCHER 17-168.05,20650711,2065071,413014
183/SBM/RMH/17.05,17311940,1731194,346239
183/SBM/RMH/17.05,17311940,1731194,346239
055/SBM/RMH/17.06,10348794,1034879,206976
053/SBM/RMH/17.06,15060000,1506000,301200
029/SBM/RMH/17.06,10131930,1013193,202639
086/SBM/RMH/17.04,1668000,166800,33360
037/SBM/RMH/17.07,46440000,4644000,928800
096/SBM/RMH/17.06,6818182,681818,136364
090/SBM/RMH/16.06,27778504,2777850,555570
090/SBM/RMH/16.06,27778504,2777850,555570
090/SBM/RMH/16.06,27778504,2777850,555570
090/SBM/RMH/16.06,27778504,2777850,555570
090/SBM/RMH/16.06,27778504,2777850,555570
030/SBM/RMH/16.09,56557007,5655701,1131140
030/SBM/RMH/16.09,56557007,5655701,1131140
030/SBM/RMH/16.09,56557007,5655701,1131140
030/SBM/RMH/16.09,56557007,5655701,1131140
030/SBM/RMH/16.09,56557007,5655701,1131140
128/SBM/RMH/18.04,52879911,5287991,1057598
172/SBM/RMH/17.01,15349720,1534972,306994
172/SBM/RMH/17.01,15349720,1534972,306994
172/SBM/RMH/17.01,15349720,1534972,306994
172/SBM/RMH/17.01,15349720,1534972,306994
125/SBM/RMH/18.04,130896912,13089691,2617938
139/SPK/EST/18.05,110500000,11050000,2210000
177/SPK/EST/18.02,9177949,0,229449
078/SPK/FP/18.07,18000000,1800000,360000
152/SBM/RMH/18.04,224849800,22484980,4496996
147/SBM/RMH/18.02,193708000,19370800,7748320
079/SBM/RMH/18.03,129686400,12968640,5187456
074/SBM/RMH/18.06,219486169,21948617,4389723
107/SBM/RMH/18.03,121204783,12120478,2424096
178/SBM/RMH/17.05,209454804,20945480,8378192
178/SBM/RMH/17.05,209454804,20945480,8378192
183/SBM/ME/18.02,45145517,4514552,1805821
031/SBM/18.03,92290878,9229088,1845818
198/SBM/RMH/17.04,130896912,13089691,2617938
146/SBM/PRS/18.05,403556125,40355613,12106684
182/SBM/PRS/18.01,28723180,2872318,574464
VOUCHER 18-0008,15010000,1501000,300200
085/SBM/PRS/18.05,41065273,4106527,821305
085/SBM/PRS/18.05,41065273,4106527,821305
085/SBM/PRS/18.05,41065273,4106527,821305
085/SBM/PRS/18.05,41065273,4106527,821305
085/SBM/PRS/18.05,41065273,4106527,821305
161/SBM/ME/18.02,11360000,1136000,227200
148/SBM/RMH/18.03,254556294,25455629,5091126
193/SBM/RMH/18.01,224283794,22428379,4485676
193/SBM/RMH/18.01,224283794,22428379,4485676
242/SBM/PRS/18.01,8500000,0,212500
242/SBM/PRS/18.01,8500000,0,212500
239/SPK/EST/18.01,3912820,0,97820
239/SPK/EST/18.01,3912820,0,97820
160/SBM/PRS/17.02,31384826,3138483,627697
160/SBM/PRS/17.02,31384826,3138483,627697
160/SBM/PRS/17.02,31384826,3138483,627697
160/SBM/PRS/17.02,31384826,3138483,627697
199/SBM/PROM/18.01,180000000,18000000,3600000
199/SBM/PROM/18.01,180000000,18000000,3600000
208/SBM/RMH/18.02,160380124,16038012,3207602
190/SBM/RMH/17.05,339948000,33994800,6798960
126/SBM/RMH/17.06,15911056,1591106,318221
047/SBM/RMH/18.04,147985058,14798506,2959701
084/SBM/RMH/17.05,35511000,3551100,710220
133/SBM/TMN/18.02,25213913,2521391,1008557
203/SBM/RMH/18.01,128863636,12886364,2577273
146/SBM/PRS/18.06,361043629,36104363,10831309
067/SBM/RMH/17.07,101825750,10182575,2036515
022/SBM/ME/18.02,1850000,185000,37000
086/SBM/ME/18.02,3600000,360000,72000
080/SBM/ME/18.03,1047350,104735,20947
158/SBM/PRS/17.02,52165728,5216573,1043315
158/SBM/PRS/17.02,52165728,5216573,1043315
158/SBM/PRS/17.02,52165728,5216573,1043315
158/SBM/PRS/17.02,52165728,5216573,1043315
043/SPK/GLG/18.10,76363636,7636364,1527273
072/SPK/EST/18.01,23000000,2300000,920000
131/SPK/EST/18.01,5890000,589000,235600
186/SPK/EST/18.04,17551000,1755100,351020
186/SPK/EST/18.04,17551000,1755100,351020
185/SPK/EST/18.04,16545000,0,330900
185/SPK/EST/18.04,16545000,0,330900
234/SPK/EST/18.01,6000000,0,240000
242/SPK/EST/18.01,5580513,0,139513
242/SPK/EST/18.01,5580513,0,139513
222/SBM/TMN/18.01,24905000,2490500,996200
222/SBM/TMN/18.01,24905000,2490500,996200
222/SBM/TMN/18.01,24905000,2490500,996200
139/SPK/EST/18.06,110500000,11050000,2210000
243/SPK/EST/18.01,10706186,0,321186
237/SBM/PROM/18.01,11310000,0,282750
180/SPK/EST/18.04,16653000,1665300,333060
180/SPK/EST/18.04,16653000,1665300,333060
174/SBM/TMN/18.04,4665600,466560,186624
166/SPK/FP/18.05,10095000,1009500,403800
140/SPK/EST/18.06,107243296,10724330,4289732
238/SPK/EST/18.01,16625000,1662500,332500
238/SPK/EST/18.01,16625000,1662500,332500
193/SPK/FP/17.11,1347500,134750,26950
