project_id,no_spk,no_bap,no,date,termyn,job_percent,payment_percent,nilai,retensi
3,237/SBM/1/1.3.4/XII/15,BAP 16-0094,237/SBM/1/1.3.4/XII/15,2015-12-22,1,100,100,57600000,0
3,209/SBM/Prom/Mkt/XI/15,BAP 16-0095,209/SBM/Prom/Mkt/XI/15,2016-02-01,4,8,8,2564103,0
3,022/SBM/1/38.12.5/II/16,BAP 16-0097,022/SBM/1/38.12.5/II/16,2016-03-01,1,100,90,3608583,0
3,014/SPK/EST/CG/I/16,BAP 16-0098,014/SPK/EST/CG/I/16,2016-01-01,1,33,33,14598000,0
3,014/SPK/EST/CG/I/16,BAP 16-0098,VO.001-014/16,2016-03-01,1,100,100,-1404000,0
3,311/SBM/1/35.26.1/X/13,BAP 16-0099,311/SBM/1/35.26.1/X/13,2015-05-02,8,0,2,9576000,0
3,311/SBM/1/35.26.1/X/13,BAP 16-0099,VO.002-311/13,2016-02-22,0,0,15,378105,0
3,311/SBM/1/35.26.1/X/13,BAP 16-0099,VO.002-311/13,2016-02-22,1,100,85,2142595,126035
3,311/SBM/1/35.26.1/X/13,BAP 16-0099,VO.002-311/13,2016-02-22,2,0,3,75621,0
3,311/SBM/1/35.26.1/X/13,BAP 16-0099,VO.002-311/13,2016-03-01,3,0,2,50414,0
3,218/SPK/EST/CG/XI/15,BAP 16-0100,218/SPK/EST/CG/XI/15,2016-03-27,5,8,8,3900000,0
3,018/SBM/1/35.5.6/I/16,BAP 16-0101,018/SBM/1/35.5.6/I/16,2016-01-22,1,100,100,7554639,0
3,027SBM/1/35.26.1/II/16,BAP 16-0102,027SBM/1/35.26.1/II/16,2016-01-29,0,0,15,277903902,0
3,169/SPK/EST/CG/IX/15,BAP 16-0103,169/SPK/EST/CG/IX/15,2016-01-26,2,0,5,1048899,0
3,221/SBM/1/41.26.1/XII/15,BAP 16-0104,221/SBM/1/41.26.1/XII/15,2016-01-07,2,11,11,87194545,4359727
3,208/SBM/1/41.26.1/XI/15,BAP 16-0105,208/SBM/1/41.26.1/XI/15,2016-01-10,2,13,13,110304932,5515247
3,002SBM/1/41.7.6/I/16,BAP 16-0106,002SBM/1/41.7.6/I/16,2016-01-08,0,0,30,12450000,0
3,028/SPK/EST/CG/II/16,BAP 16-0107,028/SPK/EST/CG/II/16,2016-02-24,1,100,100,5316000,0
3,024/SPK/EST/CG/II /16,BAP 16-0108,024/SPK/EST/CG/II /16,2016-02-14,1,100,100,12371134,0
3,233/SBM/1/41.5.6/XII/15,BAP 16-0109,233/SBM/1/41.5.6/XII/15,2015-12-18,1,38,23,24380000,2014000
3,234/SBM/1/41.6.6/XII/15,BAP 16-0111,234/SBM/1/41.6.6/XII/15,2015-12-17,1,35,20,28500000,2493750
3,030/SBM/1/41.26.1/II/16,BAP 16-0112,030/SBM/1/41.26.1/II/16,2016-02-28,0,0,15,258478091,0
3,105A/SBM/1/27.26.2/V/14,BAP 16-0113,105A/SBM/1/27.26.2/V/14,2015-06-20,6,0,3,23188087,0
3,105/SBM/1/39.27.2/V/14,BAP 16-0114,105/SBM/1/39.27.2/V/14,2015-06-20,7,0,3,78831818,0
3,037/SPK/EST/CG/II/16,BAP 16-0116,037/SPK/EST/CG/II/16,2016-02-29,1,25,25,107703939,0
3,035/SPK/FP/CG/II/16,BAP 16-0117,035/SPK/FP/CG/II/16,2016-02-29,1,0,25,8500000,0
3,038/SPK/EST/CG/II/16,BAP 16-0118,038/SPK/EST/CG/II/16,2016-02-29,1,25,25,114803228,0
3,016/SPK/EST/CG/I/16,BAP 16-0119,016/SPK/EST/CG/I/16,2016-02-01,2,33,33,9218000,0
3,016/SPK/EST/CG/I/16,BAP 16-0119,VO.002-016/16,2016-03-16,1,0,100,-660000,0
3,007/SBM/1/1.4.4/I/16,BAP 16-0120,007/SBM/1/1.4.4/I/16,2016-01-15,1,100,95,32209731,0
3,218/SPK/EST/CG/XI/15,BAP 16-0121,218/SPK/EST/CG/XI/15,2016-04-27,6,8,8,3900000,0
3,219/SBM/1/1.27.3/XII/14,BAP 16-0124,219/SBM/1/1.27.3/XII/14,2015-06-23,6,0,3,7728300,0
3,219/SBM/1/1.27.3/XII/14,BAP 16-0124,219/SBM/1/1.27.3/XII/14,2016-02-23,7,0,2,5152200,0
3,219/SBM/1/1.27.3/XII/14,BAP 16-0124,VO.001-219/14,2015-08-21,0,0,15,-1125356,0
3,219/SBM/1/1.27.3/XII/14,BAP 16-0124,VO.001-219/14,2015-08-21,1,100,85,-6377016,-375119
3,219/SBM/1/1.27.3/XII/14,BAP 16-0124,VO.001-219/14,2016-03-17,2,0,3,-225071,0
3,219/SBM/1/1.27.3/XII/14,BAP 16-0124,VO.001-219/14,2016-03-17,3,0,2,-150047,0
3,152/SBM/1/1.27.3/VII/14,BAP 16-0125,152/SBM/1/1.27.3/VII/14,2015-10-29,7,0,2,3883800,0
3,199/SPK/EST/CG/XI/15,BAP 16-0126,199/SPK/EST/CG/XI/15,2016-03-08,2,0,5,751042,0
3,082/SBM/1/5.26.1/IV/14,BAP 16-0127,082/SBM/1/5.26.1/IV/14,2016-01-15,7,0,2,33194550,0
3,082/SBM/1/5.26.1/IV/14,BAP 16-0127,VO.001-082-14,2016-03-04,0,0,15,7160805,0
3,082/SBM/1/5.26.1/IV/14,BAP 16-0127,VO.001-082-14,2016-03-04,1,100,85,40577898,2386935
3,082/SBM/1/5.26.1/IV/14,BAP 16-0127,VO.001-082-14,2016-03-22,2,0,3,1432161,0
3,082/SBM/1/5.26.1/IV/14,BAP 16-0127,VO.001-082-14,2016-03-22,3,0,2,954774,0
3,077/SBM/1/40.26.2/IV/15,BAP 16-0128,077/SBM/1/40.26.2/IV/15,2015-12-21,7,5,5,117183273,5859164
3,084/SBM/1/40.4.4/IV/15,BAP 16-0129,VO.001-084/15,2016-03-11,0,0,15,3817773,0
3,084/SBM/1/40.4.4/IV/15,BAP 16-0129,VO.001-084/15,2016-03-11,1,100,85,21634045,1272591
3,006/SPK/EST/CG/I/16,BAP 16-0130,006/SPK/EST/CG/I/16,2016-01-15,1,100,95,14615384,0
3,197/SBM/1/35.3.4/XI/15,BAP 16-0131,197/SBM/1/35.3.4/XI/15,2015-11-30,2,1,1,6146300,307315
3,197/SBM/1/35.3.4/XI/15,BAP 16-0131,197/SBM/1/35.3.4/XI/15,2015-12-30,3,4,4,24585200,1229260
3,197/SBM/1/35.3.4/XI/15,BAP 16-0131,197/SBM/1/35.3.4/XI/15,2016-01-30,4,5,5,29133462,1456673
3,197/SBM/1/35.3.4/XI/15,BAP 16-0131,197/SBM/1/35.3.4/XI/15,2016-02-29,5,5,5,30731500,1536575
3,033/SBM/1/35.3.4/II/16,BAP 16-0132,033/SBM/1/35.3.4/II/16,2016-02-25,0,0,20,20028727,0
3,045/SPK/EST/CG/III/16,BAP 16-0133,045/SPK/EST/CG/III/16,2016-03-16,1,100,100,6500000,0
3,040/SPK/EST/CG/III/16,BAP 16-0134,040/SPK/EST/CG/III/16,2016-03-08,1,100,100,13477234,0
3,036/SPK/EST/CG/II/16,BAP 16-0135,036/SPK/EST/CG/II/16,2016-02-26,1,8,8,68500000,0
3,034/SPK/EST/CG/II/16,BAP 16-0136,034/SPK/EST/CG/II/16,2016-02-26,1,17,17,21600000,0
3,210/SPK/EST/CG/XI/14,BAP 16-0137,210/SPK/EST/CG/XI/14,2015-07-07,4,10,10,6600000,0
3,214/SPK/EST/CG/XI/15,BAP 16-0138,214/SPK/EST/CG/XI/15,2016-03-04,2,0,5,4893771,0
3,050/SPK/EST/CG/III/16,BAP 16-0139,050/SPK/EST/CG/III/16,2016-03-23,0,0,45,11565000,0
3,039/SPK/EST/CG/III/16,BAP 16-0140,039/SPK/EST/CG/III/16,2016-03-09,0,0,45,3330000,0
3,039/SPK/EST/CG/III/16,BAP 16-0140,039/SPK/EST/CG/III/16,2016-03-09,1,100,55,4070000,0
3,014/SPK/EST/CG/I/16,BAP 16-0141,014/SPK/EST/CG/I/16,2016-02-01,2,33,33,14598000,0
3,014/SPK/EST/CG/I/16,BAP 16-0141,VO.002 - 014/16,2016-03-29,1,100,100,-2538000,0
3,015/SPK/EST/CG/I/16,BAP 16-0143,015/SPK/EST/CG/I/16,2016-03-17,2,33,33,15402061,0
3,015/SPK/EST/CG/I/16,BAP 16-0143,VO.002-015/16,2016-03-29,1,0,100,-2876288,0
3,013/SPK/EST/CG/I/16,BAP 16-0144,013/SPK/EST/CG/I/16,2016-02-01,2,33,33,27501030,0
3,013/SPK/EST/CG/I/16,BAP 16-0144,VO.002-013/16,2016-03-29,1,0,100,-1911340,0
3,209/SBM/Prom/Mkt/XI/15,BAP 16-0145,209/SBM/Prom/Mkt/XI/15,2016-03-01,5,8,8,2564103,0
3,160/SBM/1/39.4.4/IX/15,BAP 16-0146,160/SBM/1/39.4.4/IX/15,2016-01-12,2,0,5,2350000,0
3,032/SPK/EST/CG/II/16,BAP 16-0147,032/SPK/EST/CG/II/16,2016-02-28,1,100,100,35015609,0
3,027SBM/1/35.26.1/II/16,BAP 16-0148,027SBM/1/35.26.1/II/16,2016-01-29,1,36,21,397587848,33774588
3,042/SPK/EST/CG/III/16,BAP 16-0149,042/SPK/EST/CG/III/16,2016-03-11,1,100,100,1500000,0
3,218/SPK/EST/CG/XI/15,BAP 16-0150,218/SPK/EST/CG/XI/15,2016-05-27,7,8,8,3900000,0
3,046/SBM/1/41.26.1/III/16,BAP 16-0151,046/SBM/1/41.26.1/III/16,2016-03-17,0,0,15,119671050,0
3,158/SBM/1/1.1.8/IX/15,BAP 16-0153,158/SBM/1/1.1.8/IX/15,2015-09-08,1,100,100,13700000,0
3,050/SPK/EST/CG/III/16,BAP 16-0154,050/SPK/EST/CG/III/16,2016-03-23,1,100,50,12850000,0
3,038/SPK/EST/CG/II/16,BAP 16-0155,038/SPK/EST/CG/II/16,2016-03-29,2,25,25,114803228,0
3,035/SPK/FP/CG/II/16,BAP 16-0156,035/SPK/FP/CG/II/16,2016-03-29,2,50,25,8500000,0
3,037/SPK/EST/CG/II/16,BAP 16-0157,037/SPK/EST/CG/II/16,2016-03-29,2,25,25,107703939,0
3,233/SBM/1/41.5.6/XII/15,BAP 16-0158,233/SBM/1/41.5.6/XII/15,2016-01-18,2,31,31,32860000,1643000
3,234/SBM/1/41.6.6/XII/15,BAP 16-0159,234/SBM/1/41.6.6/XII/15,2016-01-17,2,28,28,39900000,1995000
3,051/SBM/PROM/MKT/III/16,BAP 16-0160,051/SBM/PROM/MKT/III/16,2016-03-23,1,100,100,66326531,0
3,054/SBM/PROM/MKT/III/16,BAP 16-0161,054/SBM/PROM/MKT/III/16,2016-03-23,1,100,100,123500000,0
3,049/SPK/EST/CG/III/16,BAP 16-0162,049/SPK/EST/CG/III/16,2016-03-18,1,100,95,42750000,0
3,048/SPK/EST/CG/III/16,BAP 16-0163,048/SPK/EST/CG/III/16,2016-03-18,1,100,100,12769167,0
3,221/SBM/1/41.26.1/XII/15,BAP 16-0164,221/SBM/1/41.26.1/XII/15,2016-02-07,3,12,12,94375272,4718764
3,208/SBM/1/41.26.1/XI/15,BAP 16-0165,208/SBM/1/41.26.1/XI/15,2016-02-10,3,8,8,66649506,3332475
3,025/SBM/1/35.1.8/II/16,BAP 16-0166,025/SBM/1/35.1.8/II/16,2016-02-16,0,0,50,8500000,0
3,025/SBM/1/35.1.8/II/16,BAP 16-0166,025/SBM/1/35.1.8/II/16,2016-02-16,1,100,50,8500000,0
3,030/SBM/1/41.26.1/II/16,BAP 16-0167,030/SBM/1/41.26.1/II/16,2016-02-28,1,25,10,172318727,21539841
3,218/SPK/EST/CG/XI/15,BAP 16-0168,218/SPK/EST/CG/XI/15,2016-06-27,8,8,8,3900000,0
3,161/SBM/1/38.26.1/IX/15,BAP 16-0170,161/SBM/1/38.26.1/IX/15,2015-10-18,2,20,20,105571001,5278550
3,134/SBM/1/40.5.6/VII/15,BAP 16-0171,134/SBM/1/40.5.6/VII/15,2016-01-23,3,0,5,9875000,0
3,231/SBM/1/41.6.6/XII/15,BAP 16-0172,231/SBM/1/41.6.6/XII/15,2015-12-18,1,60,45,33750000,2250000
3,344/SBM/1/38.26.1/XI/13,BAP 16-0173,344/SBM/1/38.26.1/XI/13,2014-11-01,8,0,3,30193884,0
3,029/SBM/1/1.1.7/II/16,BAP 16-0174,029/SBM/1/1.1.7/II/16,2016-03-03,1,100,100,19000000,0
3,036/SPK/EST/CG/II/16,BAP 16-0175,036/SPK/EST/CG/II/16,2016-03-26,2,8,8,68500000,0
3,034/SPK/EST/CG/II/16,BAP 16-0176,034/SPK/EST/CG/II/16,2016-03-26,2,17,17,21600000,0
3,063/SPK/EST/CG/IV/16,BAP 16-0177,063/SPK/EST/CG/IV/16,2016-04-08,0,0,50,29381443,0
3,066/SPK/EST/CG/IV/16,BAP 16-0178,066/SPK/EST/CG/IV/16,2016-04-08,1,100,100,3845361,0
3,008/SPK/FP/CG/I/16,BAP 16-0179,008/SPK/FP/CG/I/16,2016-01-18,1,8,8,1149166,0
3,008/SPK/FP/CG/I/16,BAP 16-0179,008/SPK/FP/CG/I/16,2016-02-18,2,8,8,1149166,0
3,008/SPK/FP/CG/I/16,BAP 16-0179,008/SPK/FP/CG/I/16,2016-03-18,3,8,8,1149166,0
3,109/SBM/1/38.26.1/IV/13,BAP 16-0180,109/SBM/1/38.26.1/IV/13,2015-01-08,9,0,2,33403300,0
3,336/SBM/1/38.26.1/X/13,BAP 16-0181,336/SBM/1/38.26.1/X/13,2014-10-20,7,0,3,39062100,0
3,067/SBM/1/38.4.4/IV/16,BAP 16-0182,067/SBM/1/38.4.4/IV/16,2016-04-08,0,0,15,32763600,0
3,067/SBM/1/38.4.4/IV/16,BAP 16-0182,067/SBM/1/38.4.4/IV/16,2016-04-08,1,32,17,37132080,3494784
3,067/SBM/1/38.4.4/IV/16,BAP 16-0182,067/SBM/1/38.4.4/IV/16,2016-05-08,2,17,17,37132080,1856604
3,067/SBM/1/38.4.4/IV/16,BAP 16-0182,067/SBM/1/38.4.4/IV/16,2016-06-08,3,17,17,37132080,1856604
3,067/SBM/1/38.4.4/IV/16,BAP 16-0182,067/SBM/1/38.4.4/IV/16,2016-07-08,4,17,17,37132080,1856604
3,067/SBM/1/38.4.4/IV/16,BAP 16-0182,067/SBM/1/38.4.4/IV/16,2016-08-08,5,17,17,37132080,1856604
3,044/SPK/EST/CG/III/16,BAP 16-0183,044/SPK/EST/CG/III/16,2016-03-16,1,100,100,6000000,0
3,209/SBM/Prom/Mkt/XI/15,BAP 16-0184,209/SBM/Prom/Mkt/XI/15,2016-04-01,6,8,8,2564103,0
3,062/SBM/1/41.26.1/IV/16,BAP 16-0185,062/SBM/1/41.26.1/IV/16,2016-04-08,0,0,15,244182795,0
3,065/SBM/1/35.26.1/IV/16,BAP 16-0187,065/SBM/1/35.26.1/IV/16,2016-04-08,0,0,15,164416500,0
3,061/SBM/PROM/MKT/IV/16,BAP 16-0188,061/SBM/PROM/MKT/IV/16,2016-04-05,1,50,50,87500000,0
3,218/SPK/EST/CG/XI/15,BAP 16-0189,218/SPK/EST/CG/XI/15,2016-07-27,9,8,8,3900000,0
3,046/SBM/1/41.26.1/III/16,BAP 16-0191,046/SBM/1/41.26.1/III/16,2016-03-15,1,28,13,104831840,11225144
3,264/SBM/1/38.26.1/IX/13,BAP 16-0192,264/SBM/1/38.26.1/IX/13,2015-05-20,8,0,2,11274900,0
3,264/SBM/1/38.26.1/IX/13,BAP 16-0192,VO.001-264/13,2016-06-10,3,0,2,108459,0
3,033/SBM/1/35.3.4/II/16,BAP 16-0193,033/SBM/1/35.3.4/II/16,2016-02-25,1,58,38,37553864,0
3,033/SBM/1/35.3.4/II/16,BAP 16-0193,033/SBM/1/35.3.4/II/16,2016-03-25,2,38,38,37553864,0
3,150/SBM/1/38.26.1/VIII/15,BAP 16-0194,150/SBM/1/38.26.1/VIII/15,2016-02-16,6,10,10,28539627,1426981
3,071/SPK/EST/CG/IV/16,BAP 16-0196,071/SPK/EST/CG/IV/16,2016-04-21,1,100,95,33530725,0
3,031/SPK/FP/CG/II/16,BAP 16-0197,031/SPK/FP/CG/II/16,2016-02-25,1,17,17,17200000,0
3,068/SBM/1/38.3.4/IV/16,BAP 16-0198,068/SBM/1/38.3.4/IV/16,2016-04-18,1,100,100,30037500,0
3,053/SPK/EST/CG/III/16,BAP 16-0199,053/SPK/EST/CG/III/16,2016-03-23,1,100,100,102922290,5146115
3,213/SPK/EST/CG/XI/15,BAP 16-0200,213/SPK/EST/CG/XI/15,2016-03-04,2,0,5,4315158,0
3,208/SBM/1/41.26.1/XI/15,BAP 16-0201,208/SBM/1/41.26.1/XI/15,2016-03-10,4,18,18,146378976,7318949
3,221/SBM/1/41.26.1/XII/15,BAP 16-0202,221/SBM/1/41.26.1/XII/15,2016-03-07,4,14,14,113471272,5673564
3,027SBM/1/35.26.1/II/16,BAP 16-0203,027SBM/1/35.26.1/II/16,2016-02-29,2,13,13,238256278,11912814
3,005/SBM/1/35.26.1/I/15,BAP 16-0204,005/SBM/1/35.26.1/I/15,2015-04-02,4,9,9,135360000,6768000
3,005/SBM/1/35.26.1/I/15,BAP 16-0204,005/SBM/1/35.26.1/I/15,2015-05-02,5,1,1,15040000,752000
3,016/SPK/EST/CG/I/16,BAP 16-0205,016/SPK/EST/CG/I/16,2016-03-01,3,0,33,9218000,0
3,016/SPK/EST/CG/I/16,BAP 16-0205,VO.003-016/16,2016-04-25,1,0,100,-1100000,0
3,037/SPK/EST/CG/II/16,BAP 16-0206,037/SPK/EST/CG/II/16,2016-04-29,3,25,25,107703939,0
3,035/SPK/FP/CG/II/16,BAP 16-0207,035/SPK/FP/CG/II/16,2016-04-29,3,25,25,8500000,0
3,038/SPK/EST/CG/II/16,BAP 16-0208,038/SPK/EST/CG/II/16,2016-04-29,3,25,25,114803228,0
3,014/SPK/EST/CG/I/16,BAP 16-0210,014/SPK/EST/CG/I/16,2016-03-01,3,33,33,14598000,0
3,014/SPK/EST/CG/I/16,BAP 16-0210,VO.003-014/16,2016-05-02,1,100,100,-3078000,0
3,013/SPK/EST/CG/I/16,BAP 16-0211,013/SPK/EST/CG/I/16,2016-03-01,3,33,33,27501030,0
3,013/SPK/EST/CG/I/16,BAP 16-0211,VO.003-013/16,2016-05-11,1,100,100,-2802061,0
3,006/SPK/EST/CG/I/16,BAP 16-0212,006/SPK/EST/CG/I/16,2016-05-04,2,0,5,769231,0
3,059/SBM/PROM/MKT/III/16,BAP 16-0213,059/SBM/PROM/MKT/III/16,2016-03-30,1,100,100,60000000,0
3,057/SPK/EST/CG/III/16,BAP 16-0214,057/SPK/EST/CG/III/16,2016-03-30,0,0,50,12170000,0
3,057/SPK/EST/CG/III/16,BAP 16-0214,057/SPK/EST/CG/III/16,2016-03-30,1,100,45,10953000,0
3,041/SPK/EST/CG/III/16,BAP 16-0215,041/SPK/EST/CG/III/16,2016-03-09,0,0,50,13950000,0
3,041/SPK/EST/CG/III/16,BAP 16-0215,041/SPK/EST/CG/III/16,2016-03-09,1,100,45,12555000,0
3,064/SPK/EST/CG/IV/16,BAP 16-0216,064/SPK/EST/CG/IV/16,2016-04-11,1,100,100,66797625,0
3,027/SBM/1/35.26.1/II/15,BAP 16-0217,027/SBM/1/35.26.1/II/15,2016-03-08,6,0,3,15140042,0
3,027/SBM/1/35.26.1/II/15,BAP 16-0217,VO.001-027/15,2016-05-02,0,0,15,3569408,0
3,027/SBM/1/35.26.1/II/15,BAP 16-0217,VO.001-027/15,2016-05-02,1,100,85,20226643,1189803
3,027/SBM/1/35.26.1/II/15,BAP 16-0217,VO.001-027/15,2016-09-14,2,0,3,713882,0
3,026/SBM/1/38.26.1/II/14,BAP 16-0218,026/SBM/1/38.26.1/II/14,2015-11-24,7,0,2,20034000,0
3,026/SBM/1/38.26.1/II/14,BAP 16-0218,VO.001-026/14,2016-07-07,3,0,2,594198,0
3,014/SBM/1/38.26.1/II/14,BAP 16-0219,014/SBM/1/38.26.1/II/14,2015-12-03,7,0,2,10886400,0
3,014/SBM/1/38.26.1/II/14,BAP 16-0219,VO.001-014/14,2016-12-17,3,0,2,453469,0
3,017/SBM/1/1.27.3/I/16,BAP 16-0220,017/SBM/1/1.27.3/I/16,2016-01-27,1,50,50,1980000,0
3,202/SBM/1/35.15.3/XI/15,BAP 16-0221,202/SBM/1/35.15.3/XI/15,2016-04-21,2,0,5,6927760,0
3,072/SBM/1/31.11.3/IV/15,BAP 16-0222,072/SBM/1/31.11.3/IV/15,2015-08-07,2,0,5,1750000,0
3,047/SBM/1/38.26.1/III/15,BAP 16-0223,047/SBM/1/38.26.1/III/15,2015-04-21,2,0,5,950000,0
3,070/SBM/1/1.13.4/IV/15,BAP 16-0224,070/SBM/1/1.13.4/IV/15,2015-08-02,2,0,5,387150,0
3,074/SPK/EST/CG/IV/16,BAP 16-0225,074/SPK/EST/CG/IV/16,2016-04-01,1,33,33,14598000,0
3,074/SPK/EST/CG/IV/16,BAP 16-0225,VO.001-074/16,2016-05-19,1,100,100,-3906000,0
3,232/SBM/1/1.6.6/XII/15,BAP 16-0226,232/SBM/1/1.6.6/XII/15,2015-12-18,0,0,15,2850000,0
3,232/SBM/1/1.6.6/XII/15,BAP 16-0226,232/SBM/1/1.6.6/XII/15,2015-12-18,1,32,17,3230000,304000
3,232/SBM/1/1.6.6/XII/15,BAP 16-0226,232/SBM/1/1.6.6/XII/15,2016-01-18,2,17,17,3230000,161500
3,232/SBM/1/1.6.6/XII/15,BAP 16-0226,232/SBM/1/1.6.6/XII/15,2016-02-18,3,17,17,3230000,161500
3,232/SBM/1/1.6.6/XII/15,BAP 16-0226,232/SBM/1/1.6.6/XII/15,2016-03-18,4,17,17,3230000,161500
3,232/SBM/1/1.6.6/XII/15,BAP 16-0226,232/SBM/1/1.6.6/XII/15,2016-04-18,5,17,17,3230000,161500
3,218/SPK/EST/CG/XI/15,BAP 16-0227,218/SPK/EST/CG/XI/15,2016-08-27,10,8,8,3900000,0
3,017/SPK/EST/CG/II/15,BAP 16-0229,017/SPK/EST/CG/II/15,2015-05-28,2,0,5,1075000,0
3,023/SPK/EST/CG/II/15,BAP 16-0230,023/SPK/EST/CG/II/15,2015-07-09,2,0,5,2205128,0
3,227/SPK/EST/CG/XII/15,BAP 16-0231,227/SPK/EST/CG/XII/15,2016-04-14,2,0,5,2168000,0
3,033/SPK/EST/CG/II/15,BAP 16-0232,033/SPK/EST/CG/II/15,2015-06-07,2,0,5,600000,0
3,008/SPK/FP/CG/I/16,BAP 16-0234,008/SPK/FP/CG/I/16,2016-04-18,4,8,8,1149166,0
3,062/SBM/1/41.26.1/IV/16,BAP 16-0235,062/SBM/1/41.26.1/IV/16,2016-04-06,1,28,13,205439125,22481096
3,069/SBM/1/35.7.6/IV/16,BAP 16-0236,069/SBM/1/35.7.6/IV/16,2016-04-14,1,100,95,47500000,0
3,070/SBM/1/41.7.6/IV/16,BAP 16-0237,070/SBM/1/41.7.6/IV/16,2016-04-14,1,100,95,19000000,0
3,219/SPK/FP/CG/XII/15,BAP 16-0238,219/SPK/FP/CG/XII/15,2016-03-31,2,0,5,1670000,0
3,204/SBM/1/38.4.4/XI/15,BAP 16-0239,204/SBM/1/38.4.4/XI/15,2016-03-11,2,0,5,2375000,0
3,027/SBM/1/31.26.1/II/14,BAP 16-0240,027/SBM/1/31.26.1/II/14,2016-02-20,7,0,2,17919904,0
3,027/SBM/1/31.26.1/II/14,BAP 16-0240,VO.001-027/14,2016-10-11,3,0,2,923669,0
3,115/SBM/1/27.26.1/V/14,BAP 16-0241,115/SBM/1/27.26.1/V/14,2016-02-23,7,0,2,10344800,0
3,119/SBM/1/29.26.1/VI/14,BAP 16-0242,119/SBM/1/29.26.1/VI/14,2016-03-15,7,0,2,23060800,0
3,036/SPK/EST/CG/II/16,BAP 16-0243,036/SPK/EST/CG/II/16,2016-04-26,3,8,8,68500000,0
3,034/SPK/EST/CG/II/16,BAP 16-0244,034/SPK/EST/CG/II/16,2016-04-26,3,17,17,21600000,0
3,015/SPK/EST/CG/I/16,BAP 16-0245,015/SPK/EST/CG/I/16,2016-04-17,3,33,33,15402061,0
3,015/SPK/EST/CG/I/16,BAP 16-0245,VO.003-015/16,2016-03-28,1,0,100,-2022680,0
3,216/SPK/EST/CG/XI/15,BAP 16-0246,216/SPK/EST/CG/XI/15,2016-03-31,2,0,5,2700000,0
3,193/SPK/EST/CG/X/15,BAP 16-0247,193/SPK/EST/CG/X/15,2016-02-27,2,0,5,1484375,0
3,077/SPK/EST/CG/V/16,BAP 16-0248,077/SPK/EST/CG/V/16,2016-05-10,1,100,100,24742268,0
3,229/SBM/1/1.3.4/XII/15,BAP 16-0249,229/SBM/1/1.3.4/XII/15,2016-04-14,2,0,5,1375000,0
3,220/SBM/1/31.26.1/XII/15,BAP 16-0250,220/SBM/1/31.26.1/XII/15,2016-03-14,2,0,5,1923077,0
3,091/SPK/EST/CG/V/16,BAP 16-0251,091/SPK/EST/CG/V/16,2016-05-24,0,0,50,9989500,0
3,089/SPK/EST/CG/V/16,BAP 16-0252,089/SPK/EST/CG/V/16,2016-05-24,0,0,50,6824743,0
3,060/SBM/1/42.5.6/III/16,BAP 16-0253,060/SBM/1/42.5.6/III/16,2016-03-31,0,0,15,59625000,0
3,076/SPK/EST/CG/IV/16,BAP 16-0254,076/SPK/EST/CG/IV/16,2016-04-01,1,33,33,41616000,0
3,076/SPK/EST/CG/IV/16,BAP 16-0254,VO.001-076/16,2016-05-30,1,100,100,-7812000,0
3,030/SBM/1/41.26.1/II/16,BAP 16-0255,030/SBM/1/41.26.1/II/16,2016-03-28,2,17,17,292941836,14647092
3,094/SPK/EST/CG/V/16,BAP 16-0256,094/SPK/EST/CG/V/16,2016-05-30,0,0,45,24525000,0
3,078/SPK/EST/CG/V/16,BAP 16-0257,078/SPK/EST/CG/V/16,2016-05-09,0,0,15,25889438,0
3,078/SPK/EST/CG/V/16,BAP 16-0257,078/SPK/EST/CG/V/16,2016-05-09,1,32,17,29341363,2761540
3,078/SPK/EST/CG/V/16,BAP 16-0257,078/SPK/EST/CG/V/16,2016-06-09,2,17,17,29341363,1467068
3,078/SPK/EST/CG/V/16,BAP 16-0257,078/SPK/EST/CG/V/16,2016-07-09,3,17,17,29341363,1467068
3,078/SPK/EST/CG/V/16,BAP 16-0257,078/SPK/EST/CG/V/16,2016-08-09,4,17,17,29341363,1467068
3,078/SPK/EST/CG/V/16,BAP 16-0257,078/SPK/EST/CG/V/16,2016-09-09,5,17,17,29341363,1467068
3,058/SPK/EST/CG/III/16,BAP 16-0258,058/SPK/EST/CG/III/16,2016-03-30,1,100,95,28500000,0
3,088/SPK/EST/CG/V/16,BAP 16-0259,088/SPK/EST/CG/V/16,2016-05-23,1,100,100,3495000,0
3,063/SPK/EST/CG/IV/16,BAP 16-0260,063/SPK/EST/CG/IV/16,2016-04-08,1,100,45,26443299,0
3,043/SPK/EST/CG/III/16,BAP 16-0261,043/SPK/EST/CG/III/16,2016-03-11,0,0,50,16500000,0
3,043/SPK/EST/CG/III/16,BAP 16-0261,043/SPK/EST/CG/III/16,2016-03-11,1,100,45,14850000,0
3,065/SBM/1/35.26.1/IV/16,BAP 16-0262,065/SBM/1/35.26.1/IV/16,2016-04-08,1,34,19,208918566,18666753
3,027SBM/1/35.26.1/II/16,BAP 16-0263,027SBM/1/35.26.1/II/16,2016-03-29,3,13,13,238812086,11940604
3,072/SBM/1/41.26.1/IV/16,BAP 16-0264,072/SBM/1/41.26.1/IV/16,2016-04-25,0,0,15,119958823,0
3,130/SBM/1/38.12.5/VII/15,BAP 16-0265,130/SBM/1/38.12.5/VII/15,2016-08-20,2,0,10,1725000,0
